Metric,Season,Player,FG%,3P%,FT%,PTS_per_MIN,Overall_Shooting%,BLK_per_GP,STL_per_GP
STL_per_GP,2000 - 2001,Terrell Brandon,0.45061728,0.36263737,0.87053573,0.44310528,0.5100069,0.26923078,2.0641026
STL_per_GP,2000 - 2001,Baron Davis,0.42737722,0.310219,0.67655784,0.3543233,0.46045917,0.4390244,2.0731707
STL_per_GP,1999 - 2000,Paul Pierce,0.4422202,0.34285715,0.7977778,0.5524584,0.5144888,0.84931505,2.0821917
STL_per_GP,2003 - 2004,Metta World Peace,0.4208633,0.30991736,0.7334852,0.49115697,0.48243168,0.6849315,2.0821917
STL_per_GP,2007 - 2008,Andre Iguodala,0.45575568,0.32899022,0.7213439,0.5028226,0.5014354,0.597561,2.0853658
STL_per_GP,2019 - 2020,Ben Simmons,0.5795981,0.2857143,0.6208054,0.46457434,0.59033614,0.57894737,2.0877192
STL_per_GP,2014 - 2015,Russell Westbrook,0.42624065,0.2986111,0.8348624,0.81935877,0.5217571,0.20895523,2.0895522
STL_per_GP,2001 - 2002,Baron Davis,0.4168531,0.35564855,0.57988167,0.44712263,0.42883635,0.5731707,2.097561
STL_per_GP,2006 - 2007,Dwyane Wade,0.49064448,0.2658228,0.80747664,0.72360927,0.58692896,1.2156863,2.0980392
STL_per_GP,2010 - 2011,Monta Ellis,0.45065176,0.36147758,0.7888631,0.5978244,0.4969021,0.2875,2.1
STL_per_GP,2003 - 2004,Shawn Marion,0.43997017,0.33962265,0.8507463,0.4656512,0.48452508,1.3164557,2.113924
STL_per_GP,2013 - 2014,Thaddeus Young,0.4536243,0.30821916,0.7117904,0.52141595,0.46286032,0.4556962,2.113924
STL_per_GP,2018 - 2019,Robert Covington,0.43093923,0.37777779,0.76404494,0.38666224,0.4571006,1.3428571,2.1142857
STL_per_GP,2006 - 2007,Metta World Peace,0.44038463,0.3576923,0.739759,0.4982961,0.5002915,0.6142857,2.1285715
STL_per_GP,2015 - 2016,Ricky Rubio,0.37372014,0.3263158,0.84713376,0.3298028,0.50183487,0.13157895,2.131579
STL_per_GP,2001 - 2002,Jason Kidd,0.3910369,0.32142857,0.81376517,0.39528796,0.4362493,0.24390244,2.1341465
STL_per_GP,2015 - 2016,Stephen Curry,0.5037547,0.4537246,0.9075,0.8796296,0.5443828,0.18987341,2.1392405
STL_per_GP,2006 - 2007,Baron Davis,0.43883497,0.30357143,0.74525744,0.56913865,0.4836212,0.46031746,2.142857
STL_per_GP,2000 - 2001,Jason Kidd,0.41112125,0.2974138,0.81389576,0.4238173,0.4896074,0.2987013,2.1558442
STL_per_GP,2012 - 2013,Mike Conley,0.44042554,0.36177474,0.82978725,0.42371038,0.49768978,0.3,2.175
STL_per_GP,2008 - 2009,Dwyane Wade,0.49108684,0.31654677,0.76523995,0.7828084,0.54949784,1.3417722,2.1898735
STL_per_GP,2011 - 2012,Mike Conley,0.43274853,0.3773585,0.8607595,0.36244884,0.49150848,0.17741935,2.1935484
STL_per_GP,2002 - 2003,Kobe Bryant,0.45114344,0.38271606,0.84291726,0.72339803,0.5379939,0.81707317,2.207317
STL_per_GP,2018 - 2019,Paul George,0.43804213,0.38573316,0.8388889,0.7598367,0.49879766,0.44155845,2.2077923
STL_per_GP,2004 - 2005,LeBron James,0.47209027,0.35064936,0.75,0.64197165,0.5251142,0.65,2.2125
STL_per_GP,2009 - 2010,Monta Ellis,0.4487909,0.3377193,0.7525773,0.6162624,0.49455985,0.390625,2.234375
STL_per_GP,2002 - 2003,Jason Kidd,0.41398713,0.34054053,0.84119105,0.50016725,0.4858701,0.3125,2.2375
STL_per_GP,2005 - 2006,Chris Paul,0.42977825,0.28248587,0.84731185,0.44789404,0.535557,0.07692308,2.2435896
STL_per_GP,2002 - 2003,Doug Christie,0.47935367,0.39459458,0.8103448,0.27591294,0.5251092,0.4625,2.25
STL_per_GP,2010 - 2011,Rajon Rondo,0.47462687,0.23255815,0.5681818,0.28534114,0.47692308,0.16176471,2.25
STL_per_GP,2000 - 2001,Doug Christie,0.39467004,0.376,0.8974359,0.3388908,0.5074074,0.5555556,2.2592592
STL_per_GP,2002 - 2003,Shawn Marion,0.4515689,0.38736263,0.8508475,0.5087459,0.496,1.1728395,2.2839506
STL_per_GP,2002 - 2003,Metta World Peace,0.427896,0.3364929,0.7358491,0.4611399,0.49439776,0.7246377,2.3043478
STL_per_GP,2014 - 2015,Kawhi Leonard,0.47931874,0.34895834,0.8015873,0.5199469,0.52369666,0.75,2.3125
STL_per_GP,2007 - 2008,Baron Davis,0.4259502,0.3295238,0.75,0.5603529,0.4610101,0.5243902,2.3292682
STL_per_GP,2013 - 2014,Ricky Rubio,0.38059703,0.33082706,0.80212015,0.29606885,0.4843462,0.13414635,2.3292682
STL_per_GP,2009 - 2010,Rajon Rondo,0.50774336,0.2125,0.6205674,0.37460768,0.51421803,0.13580246,2.3333333
STL_per_GP,2010 - 2011,Chris Paul,0.46336207,0.38797814,0.8776042,0.44033894,0.56053513,0.0625,2.35
STL_per_GP,2003 - 2004,Baron Davis,0.3951498,0.32130584,0.67329544,0.57057726,0.4186644,0.40298507,2.358209
STL_per_GP,2017 - 2018,Victor Oladipo,0.47690016,0.37096775,0.79891306,0.67980564,0.5107276,0.76,2.36
STL_per_GP,2004 - 2005,Allen Iverson,0.4240924,0.30769232,0.8346056,0.7252678,0.52039427,0.12,2.4
STL_per_GP,2012 - 2013,Chris Paul,0.4813084,0.3275862,0.88544893,0.50794464,0.54854715,0.14285715,2.4142857
STL_per_GP,2013 - 2014,Chris Paul,0.46666667,0.36792454,0.85507244,0.54583144,0.54590046,0.06451613,2.483871
STL_per_GP,2000 - 2001,Allen Iverson,0.42029786,0.32026145,0.81363004,0.74085265,0.50916135,0.28169015,2.5070422
STL_per_GP,2011 - 2012,Chris Paul,0.4775281,0.37089202,0.86092716,0.5452878,0.5437722,0.06666667,2.5333333
STL_per_GP,1999 - 2000,Eddie Jones,0.42716712,0.37536657,0.8639618,0.5151407,0.51516765,0.6805556,2.6666667
STL_per_GP,2007 - 2008,Chris Paul,0.4879938,0.3694779,0.85128206,0.5602875,0.54611397,0.05,2.7125
STL_per_GP,2002 - 2003,Allen Iverson,0.414433,0.27722773,0.7744565,0.64906746,0.489426,0.15853658,2.7439024
STL_per_GP,2008 - 2009,Chris Paul,0.50278884,0.36363637,0.8683206,0.5932514,0.5882353,0.12820514,2.7692308
STL_per_GP,2001 - 2002,Allen Iverson,0.39844218,0.29104477,0.8119658,0.7181541,0.48295003,0.21666667,2.8
STL_per_GP,2004 - 2005,Larry Hughes,0.43001842,0.28229666,0.777042,0.5703986,0.50228834,0.29508197,2.8852458
